cell_index,cell_id,fila,columna,xmin_m,ymin_m,xmax_m,ymax_m,centro_x_m,centro_y_m,area_nominal_m2,area_nominal_ha,area_dentro_loja_m2,area_dentro_loja_ha,fraccion_dentro_loja,es_celda_completa,fraccion_lt_001,fraccion_lt_005,fraccion_lt_010,fraccion_lt_025,fraccion_lt_050,geometria_presente,epsg,categoria_cobertura_territorial
135,LJ500_R008_C068,8,68,695000.0,9505000.0,695500.0,9505500.0,695250.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
136,LJ500_R008_C069,8,69,695500.0,9505000.0,696000.0,9505500.0,695750.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
137,LJ500_R008_C070,8,70,696000.0,9505000.0,696500.0,9505500.0,696250.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
138,LJ500_R008_C071,8,71,696500.0,9505000.0,697000.0,9505500.0,696750.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
139,LJ500_R008_C072,8,72,697000.0,9505000.0,697500.0,9505500.0,697250.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
140,LJ500_R008_C073,8,73,697500.0,9505000.0,698000.0,9505500.0,697750.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
141,LJ500_R008_C074,8,74,698000.0,9505000.0,698500.0,9505500.0,698250.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
142,LJ500_R008_C075,8,75,698500.0,9505000.0,699000.0,9505500.0,698750.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
143,LJ500_R008_C076,8,76,699000.0,9505000.0,699500.0,9505500.0,699250.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
144,LJ500_R008_C077,8,77,699500.0,9505000.0,700000.0,9505500.0,699750.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
145,LJ500_R008_C078,8,78,700000.0,9505000.0,700500.0,9505500.0,700250.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
146,LJ500_R008_C079,8,79,700500.0,9505000.0,701000.0,9505500.0,700750.0,9505250.0,250000.0,25.0,193908.5593312343,19.390855933123433,0.7756342373249372,False,False,False,False,False,False,True,32717,parcial_ge_050
147,LJ500_R008_C080,8,80,701000.0,9505000.0,701500.0,9505500.0,701250.0,9505250.0,250000.0,25.0,241421.48163512652,24.14214816351265,0.9656859265405061,False,False,False,False,False,False,True,32717,parcial_ge_050
148,LJ500_R008_C081,8,81,701500.0,9505000.0,702000.0,9505500.0,701750.0,9505250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
149,LJ500_R008_C082,8,82,702000.0,9505000.0,702500.0,9505500.0,702250.0,9505250.0,250000.0,25.0,236222.0657443601,23.62220657443601,0.9448882629774403,False,False,False,False,False,False,True,32717,parcial_ge_050
150,LJ500_R008_C083,8,83,702500.0,9505000.0,703000.0,9505500.0,702750.0,9505250.0,250000.0,25.0,132857.94272249943,13.285794272249943,0.5314317708899977,False,False,False,False,False,False,True,32717,parcial_ge_050
151,LJ500_R008_C084,8,84,703000.0,9505000.0,703500.0,9505500.0,703250.0,9505250.0,250000.0,25.0,153705.5835981007,15.370558359810069,0.6148223343924027,False,False,False,False,False,False,True,32717,parcial_ge_050
152,LJ500_R009_C053,9,53,687500.0,9505500.0,688000.0,9506000.0,687750.0,9505750.0,250000.0,25.0,179599.49677867955,17.959949677867954,0.7183979871147181,False,False,False,False,False,False,True,32717,parcial_ge_050
153,LJ500_R009_C054,9,54,688000.0,9505500.0,688500.0,9506000.0,688250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
154,LJ500_R009_C055,9,55,688500.0,9505500.0,689000.0,9506000.0,688750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
155,LJ500_R009_C056,9,56,689000.0,9505500.0,689500.0,9506000.0,689250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
156,LJ500_R009_C057,9,57,689500.0,9505500.0,690000.0,9506000.0,689750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
157,LJ500_R009_C058,9,58,690000.0,9505500.0,690500.0,9506000.0,690250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
158,LJ500_R009_C059,9,59,690500.0,9505500.0,691000.0,9506000.0,690750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
159,LJ500_R009_C060,9,60,691000.0,9505500.0,691500.0,9506000.0,691250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
160,LJ500_R009_C061,9,61,691500.0,9505500.0,692000.0,9506000.0,691750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
161,LJ500_R009_C062,9,62,692000.0,9505500.0,692500.0,9506000.0,692250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
162,LJ500_R009_C063,9,63,692500.0,9505500.0,693000.0,9506000.0,692750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
163,LJ500_R009_C064,9,64,693000.0,9505500.0,693500.0,9506000.0,693250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
164,LJ500_R009_C065,9,65,693500.0,9505500.0,694000.0,9506000.0,693750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
165,LJ500_R009_C066,9,66,694000.0,9505500.0,694500.0,9506000.0,694250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
166,LJ500_R009_C067,9,67,694500.0,9505500.0,695000.0,9506000.0,694750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
167,LJ500_R009_C068,9,68,695000.0,9505500.0,695500.0,9506000.0,695250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
168,LJ500_R009_C069,9,69,695500.0,9505500.0,696000.0,9506000.0,695750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
169,LJ500_R009_C070,9,70,696000.0,9505500.0,696500.0,9506000.0,696250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
170,LJ500_R009_C071,9,71,696500.0,9505500.0,697000.0,9506000.0,696750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
171,LJ500_R009_C072,9,72,697000.0,9505500.0,697500.0,9506000.0,697250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
172,LJ500_R009_C073,9,73,697500.0,9505500.0,698000.0,9506000.0,697750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
173,LJ500_R009_C074,9,74,698000.0,9505500.0,698500.0,9506000.0,698250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
174,LJ500_R009_C075,9,75,698500.0,9505500.0,699000.0,9506000.0,698750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
175,LJ500_R009_C076,9,76,699000.0,9505500.0,699500.0,9506000.0,699250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
176,LJ500_R009_C077,9,77,699500.0,9505500.0,700000.0,9506000.0,699750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
177,LJ500_R009_C078,9,78,700000.0,9505500.0,700500.0,9506000.0,700250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
178,LJ500_R009_C079,9,79,700500.0,9505500.0,701000.0,9506000.0,700750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
179,LJ500_R009_C080,9,80,701000.0,9505500.0,701500.0,9506000.0,701250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
180,LJ500_R009_C081,9,81,701500.0,9505500.0,702000.0,9506000.0,701750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
181,LJ500_R009_C082,9,82,702000.0,9505500.0,702500.0,9506000.0,702250.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
182,LJ500_R009_C083,9,83,702500.0,9505500.0,703000.0,9506000.0,702750.0,9505750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
183,LJ500_R009_C084,9,84,703000.0,9505500.0,703500.0,9506000.0,703250.0,9505750.0,250000.0,25.0,248518.97743202414,24.851897743202414,0.9940759097280966,False,False,False,False,False,False,True,32717,parcial_ge_050
184,LJ500_R009_C085,9,85,703500.0,9505500.0,704000.0,9506000.0,703750.0,9505750.0,250000.0,25.0,42855.77406847935,4.285577406847936,0.1714230962739174,False,False,False,False,True,True,True,32717,parcial_lt_050
185,LJ500_R010_C053,10,53,687500.0,9506000.0,688000.0,9506500.0,687750.0,9506250.0,250000.0,25.0,9123.522923139524,0.9123522923139524,0.036494091692558094,False,False,True,True,True,True,True,32717,parcial_lt_050
186,LJ500_R010_C054,10,54,688000.0,9506000.0,688500.0,9506500.0,688250.0,9506250.0,250000.0,25.0,169361.7157336285,16.93617157336285,0.677446862934514,False,False,False,False,False,False,True,32717,parcial_ge_050
187,LJ500_R010_C055,10,55,688500.0,9506000.0,689000.0,9506500.0,688750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
188,LJ500_R010_C056,10,56,689000.0,9506000.0,689500.0,9506500.0,689250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
189,LJ500_R010_C057,10,57,689500.0,9506000.0,690000.0,9506500.0,689750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
190,LJ500_R010_C058,10,58,690000.0,9506000.0,690500.0,9506500.0,690250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
191,LJ500_R010_C059,10,59,690500.0,9506000.0,691000.0,9506500.0,690750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
192,LJ500_R010_C060,10,60,691000.0,9506000.0,691500.0,9506500.0,691250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
193,LJ500_R010_C061,10,61,691500.0,9506000.0,692000.0,9506500.0,691750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
194,LJ500_R010_C062,10,62,692000.0,9506000.0,692500.0,9506500.0,692250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
195,LJ500_R010_C063,10,63,692500.0,9506000.0,693000.0,9506500.0,692750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
196,LJ500_R010_C064,10,64,693000.0,9506000.0,693500.0,9506500.0,693250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
197,LJ500_R010_C065,10,65,693500.0,9506000.0,694000.0,9506500.0,693750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
198,LJ500_R010_C066,10,66,694000.0,9506000.0,694500.0,9506500.0,694250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
199,LJ500_R010_C067,10,67,694500.0,9506000.0,695000.0,9506500.0,694750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
200,LJ500_R010_C068,10,68,695000.0,9506000.0,695500.0,9506500.0,695250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
201,LJ500_R010_C069,10,69,695500.0,9506000.0,696000.0,9506500.0,695750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
202,LJ500_R010_C070,10,70,696000.0,9506000.0,696500.0,9506500.0,696250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
203,LJ500_R010_C071,10,71,696500.0,9506000.0,697000.0,9506500.0,696750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
204,LJ500_R010_C072,10,72,697000.0,9506000.0,697500.0,9506500.0,697250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
205,LJ500_R010_C073,10,73,697500.0,9506000.0,698000.0,9506500.0,697750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
206,LJ500_R010_C074,10,74,698000.0,9506000.0,698500.0,9506500.0,698250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
207,LJ500_R010_C075,10,75,698500.0,9506000.0,699000.0,9506500.0,698750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
208,LJ500_R010_C076,10,76,699000.0,9506000.0,699500.0,9506500.0,699250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
209,LJ500_R010_C077,10,77,699500.0,9506000.0,700000.0,9506500.0,699750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
210,LJ500_R010_C078,10,78,700000.0,9506000.0,700500.0,9506500.0,700250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
211,LJ500_R010_C079,10,79,700500.0,9506000.0,701000.0,9506500.0,700750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
212,LJ500_R010_C080,10,80,701000.0,9506000.0,701500.0,9506500.0,701250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
213,LJ500_R010_C081,10,81,701500.0,9506000.0,702000.0,9506500.0,701750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
214,LJ500_R010_C082,10,82,702000.0,9506000.0,702500.0,9506500.0,702250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
215,LJ500_R010_C083,10,83,702500.0,9506000.0,703000.0,9506500.0,702750.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
216,LJ500_R010_C084,10,84,703000.0,9506000.0,703500.0,9506500.0,703250.0,9506250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
217,LJ500_R010_C085,10,85,703500.0,9506000.0,704000.0,9506500.0,703750.0,9506250.0,250000.0,25.0,160648.5943566021,16.06485943566021,0.6425943774264083,False,False,False,False,False,False,True,32717,parcial_ge_050
218,LJ500_R011_C052,11,52,687000.0,9506500.0,687500.0,9507000.0,687250.0,9506750.0,250000.0,25.0,90153.48735674201,9.015348735674202,0.36061394942696806,False,False,False,False,False,True,True,32717,parcial_lt_050
219,LJ500_R011_C053,11,53,687500.0,9506500.0,688000.0,9507000.0,687750.0,9506750.0,250000.0,25.0,161568.50080931323,16.156850080931324,0.6462740032372529,False,False,False,False,False,False,True,32717,parcial_ge_050
220,LJ500_R011_C054,11,54,688000.0,9506500.0,688500.0,9507000.0,688250.0,9506750.0,250000.0,25.0,238790.83334635463,23.879083334635464,0.9551633333854185,False,False,False,False,False,False,True,32717,parcial_ge_050
221,LJ500_R011_C055,11,55,688500.0,9506500.0,689000.0,9507000.0,688750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
222,LJ500_R011_C056,11,56,689000.0,9506500.0,689500.0,9507000.0,689250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
223,LJ500_R011_C057,11,57,689500.0,9506500.0,690000.0,9507000.0,689750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
224,LJ500_R011_C058,11,58,690000.0,9506500.0,690500.0,9507000.0,690250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
225,LJ500_R011_C059,11,59,690500.0,9506500.0,691000.0,9507000.0,690750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
226,LJ500_R011_C060,11,60,691000.0,9506500.0,691500.0,9507000.0,691250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
227,LJ500_R011_C061,11,61,691500.0,9506500.0,692000.0,9507000.0,691750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
228,LJ500_R011_C062,11,62,692000.0,9506500.0,692500.0,9507000.0,692250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
229,LJ500_R011_C063,11,63,692500.0,9506500.0,693000.0,9507000.0,692750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
230,LJ500_R011_C064,11,64,693000.0,9506500.0,693500.0,9507000.0,693250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
231,LJ500_R011_C065,11,65,693500.0,9506500.0,694000.0,9507000.0,693750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
232,LJ500_R011_C066,11,66,694000.0,9506500.0,694500.0,9507000.0,694250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
233,LJ500_R011_C067,11,67,694500.0,9506500.0,695000.0,9507000.0,694750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
234,LJ500_R011_C068,11,68,695000.0,9506500.0,695500.0,9507000.0,695250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
235,LJ500_R011_C069,11,69,695500.0,9506500.0,696000.0,9507000.0,695750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
236,LJ500_R011_C070,11,70,696000.0,9506500.0,696500.0,9507000.0,696250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
237,LJ500_R011_C071,11,71,696500.0,9506500.0,697000.0,9507000.0,696750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
238,LJ500_R011_C072,11,72,697000.0,9506500.0,697500.0,9507000.0,697250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
239,LJ500_R011_C073,11,73,697500.0,9506500.0,698000.0,9507000.0,697750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
240,LJ500_R011_C074,11,74,698000.0,9506500.0,698500.0,9507000.0,698250.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
241,LJ500_R011_C075,11,75,698500.0,9506500.0,699000.0,9507000.0,698750.0,9506750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
